"curie_id"	"label"	"mapped_curie"	"mapped_label"	"mapping_source_prefix"	"mapping_target_prefix"	"distance"
"MedDRA:10010652"	""	"EFO:0007220"	"congenital toxoplasmosis"	"EFO"	"EFO"	"1"
"MedDRA:10007179"	""	"EFO:0007191"	"cannabis dependence"	"EFO"	"EFO"	"1"
"MedDRA:10011415"	""	"EFO:0007227"	"croup"	"EFO"	"EFO"	"1"
"MedDRA:10023166"	""	"EFO:1000998"	"jejunal cancer"	"EFO"	"EFO"	"1"
"MedDRA:10004251"	""	"EFO:1000907"	"duodenal benign neoplasm"	"EFO"	"EFO"	"1"
"MedDRA:10031250"	""	"EFO:1002027"	"osteomalacia"	"EFO"	"EFO"	"1"
"MedDRA:10034665"	""	"EFO:1001394"	"Peritoneal Fibrosis"	"EFO"	"EFO"	"1"
"MedDRA:10014689"	""	"EFO:0000465"	"endocarditis"	"EFO"	"EFO"	"1"
"MedDRA:10021941"	""	"EFO:0000545"	"infertility"	"EFO"	"EFO"	"1"
"MedDRA:10027733"	""	"EFO:0007372"	"mitral valve stenosis"	"EFO"	"EFO"	"1"
"MedDRA:10027628"	""	"EFO:1000735"	"miliaria rubra"	"EFO"	"EFO"	"1"
"MedDRA:10039252"	""	"EFO:1002026"	"rubella"	"EFO"	"EFO"	"1"
"MedDRA:10057896"	""	"EFO:1001129"	"proliferative vitreoretinopathy"	"EFO"	"EFO"	"1"
"MedDRA:10008521"	""	"EFO:0000557"	"juvenile dermatomyositis"	"EFO"	"EFO"	"1"
"MedDRA:10015048"	""	"EFO:0000474"	"epilepsy"	"EFO"	"EFO"	"1"
"MedDRA:10041725"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10020769"	""	"EFO:1000975"	"hypersplenism"	"EFO"	"EFO"	"1"
"MedDRA:10050031"	""	"EFO:0010686"	"muscle strain"	"EFO"	"EFO"	"1"
"MedDRA:10019315"	""	"EFO:0003046"	"heart transplant rejection"	"EFO"	"EFO"	"1"
"MedDRA:10084212"	""	"EFO:1001106"	"pigmented villonodular synovitis"	"EFO"	"EFO"	"1"
"MedDRA:10016642"	""	"EFO:0006890"	"fibrosis"	"EFO"	"EFO"	"1"
"MedDRA:10064222"	""	"EFO:1001423"	"Shaken Baby Syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10081268"	""	"EFO:0009053"	"Primary progressive aphasia"	"EFO"	"EFO"	"1"
"MedDRA:10029322"	""	"EFO:0004256"	"neuromyelitis optica"	"EFO"	"EFO"	"1"
"MedDRA:10033794"	""	"EFO:0007418"	"paragonimiasis"	"EFO"	"EFO"	"1"
"MedDRA:10047272"	""	"EFO:1001866"	"ventral hernia"	"EFO"	"EFO"	"1"
"MedDRA:10057666"	""	"EFO:0006788"	"anxiety disorder"	"EFO"	"EFO"	"1"
"MedDRA:10008755"	""	"EFO:0009948"	"chorioamnionitis"	"EFO"	"EFO"	"1"
"MedDRA:10031151"	""	"EFO:0004261"	"osteitis deformans"	"EFO"	"EFO"	"1"
"MedDRA:10017382"	""	"EFO:0009527"	"frostbite"	"EFO"	"EFO"	"1"
"MedDRA:10007181"	""	"EFO:0007191"	"cannabis dependence"	"EFO"	"EFO"	"1"
"MedDRA:10042894"	""	"EFO:0007504"	"syphilis"	"EFO"	"EFO"	"1"
"MedDRA:10043275"	""	"EFO:0009880"	"teratogenicity"	"EFO"	"EFO"	"1"
"MedDRA:10001634"	""	"EFO:1001260"	"alcoholic psychosis"	"EFO"	"EFO"	"1"
"MedDRA:10024198"	""	"EFO:0005044"	"Leishmaniasis"	"EFO"	"EFO"	"1"
"MedDRA:10000897"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10037410"	""	"EFO:1001408"	"Pulmonary Infarction"	"EFO"	"EFO"	"1"
"MedDRA:10041710"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10029883"	""	"EFO:0001073"	"obesity"	"EFO"	"EFO"	"1"
"MedDRA:10004661"	""	"EFO:1001486"	"primary biliary cirrhosis"	"EFO"	"EFO"	"1"
"MedDRA:10022437"	""	"EFO:0004698"	"insomnia"	"EFO"	"EFO"	"1"
"MedDRA:10020141"	""	"EFO:0007310"	"histoplasmosis"	"EFO"	"EFO"	"1"
"MedDRA:10065867"	""	"EFO:0000248"	"alveolar rhabdomyosarcoma"	"EFO"	"EFO"	"1"
"MedDRA:10002500"	""	"EFO:1001506"	"primary angle closure glaucoma"	"EFO"	"EFO"	"1"
"MedDRA:10024384"	""	"EFO:0004233"	"leukopenia"	"EFO"	"EFO"	"1"
"MedDRA:10027175"	""	"EFO:0001072"	"memory impairment"	"EFO"	"EFO"	"1"
"MedDRA:10031264"	""	"EFO:0004259"	"osteonecrosis"	"EFO"	"EFO"	"1"
"MedDRA:10048223"	""	"EFO:0009869"	"xerostomia"	"EFO"	"EFO"	"1"
"MedDRA:10066191"	""	"EFO:1000805"	"angioid streaks"	"EFO"	"EFO"	"1"
"MedDRA:10004080"	""	"EFO:0007163"	"balantidiasis"	"EFO"	"EFO"	"1"
"MedDRA:10000903"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10057668"	""	"EFO:1001457"	"cognitive disorder"	"EFO"	"EFO"	"1"
"MedDRA:10041716"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10013677"	""	"EFO:0003890"	"drug dependence"	"EFO"	"EFO"	"1"
"MedDRA:10066862"	""	"EFO:1001218"	"tricuspid valve prolapse"	"EFO"	"EFO"	"1"
"MedDRA:10056223"	""	"EFO:0009454"	"gastric ulcer"	"EFO"	"EFO"	"1"
"MedDRA:10001085"	""	"EFO:0005223"	"acute stress reaction"	"EFO"	"EFO"	"1"
"MedDRA:10016766"	""	"EFO:0009669"	"flatulence"	"EFO"	"EFO"	"1"
"MedDRA:10027389"	""	"EFO:1001041"	"mesenchymal chondrosarcoma"	"EFO"	"EFO"	"1"
"MedDRA:10011007"	""	"EFO:1000879"	"corneal edema"	"EFO"	"EFO"	"1"
"MedDRA:10071573"	""	"EFO:1001856"	"Susac Syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10056600"	""	"EFO:0004562"	"cryptorchidism"	"EFO"	"EFO"	"1"
"MedDRA:10002240"	""	"EFO:1000595"	"Thyroid Gland Undifferentiated (Anaplastic) Carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10050060"	""	"EFO:1001311"	"End Stage Liver Disease"	"EFO"	"EFO"	"1"
"MedDRA:10004941"	""	"EFO:0007170"	"bird fancier's lung"	"EFO"	"EFO"	"1"
"MedDRA:10041720"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10041717"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10000899"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10005053"	""	"EFO:1000840"	"bladder neck obstruction"	"EFO"	"EFO"	"1"
"MedDRA:10006205"	""	"EFO:1000984"	"inflammatory breast carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10019345"	""	"EFO:1001340"	"Heat Stroke"	"EFO"	"EFO"	"1"
"MedDRA:10019491"	""	"EFO:0009473"	"hemolysis"	"EFO"	"EFO"	"1"
"MedDRA:10000120"	""	"EFO:0010670"	"abnormal chest sounds"	"EFO"	"EFO"	"1"
"MedDRA:10050576"	""	"EFO:1001494"	"psoriasis vulgaris"	"EFO"	"EFO"	"1"
"MedDRA:10012432"	""	"EFO:1000662"	"acneiform dermatitis"	"EFO"	"EFO"	"1"
"MedDRA:10017841"	""	"EFO:0009454"	"gastric ulcer"	"EFO"	"EFO"	"1"
"MedDRA:10044223"	""	"EFO:0004775"	"toxic epidermal necrolysis"	"EFO"	"EFO"	"1"
"MedDRA:10061591"	""	"EFO:1000842"	"Borrelia infectious disease"	"EFO"	"EFO"	"1"
"MedDRA:10012723"	""	"EFO:0008561"	"diaphragmatic hernia"	"EFO"	"EFO"	"1"
"MedDRA:10061031"	""	"EFO:1000576"	"Thymic Carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10028601"	""	"EFO:1001375"	"Myocardial Ischemia"	"EFO"	"EFO"	"1"
"MedDRA:1002534"	""	"EFO:1001266"	"Aniseikonia"	"EFO"	"EFO"	"1"
"MedDRA:10045366"	""	"EFO:0000729"	"ulcerative colitis"	"EFO"	"EFO"	"1"
"MedDRA:10062113"	""	"EFO:1000550"	"Splenic Marginal Zone Lymphoma"	"EFO"	"EFO"	"1"
"MedDRA:10037443"	""	"EFO:1000049"	"pulmonary tuberculosis"	"EFO"	"EFO"	"1"
"MedDRA:10018491"	""	"EFO:0004283"	"goiter"	"EFO"	"EFO"	"1"
"MedDRA:10027378"	""	"EFO:0003847"	"mental retardation"	"EFO"	"EFO"	"1"
"MedDRA:10034879"	""	"EFO:1001395"	"Phlebitis"	"EFO"	"EFO"	"1"
"MedDRA:10038827"	""	"EFO:1001154"	"retinal artery occlusion"	"EFO"	"EFO"	"1"
"MedDRA:10024026"	""	"EFO:0007340"	"latent syphilis"	"EFO"	"EFO"	"1"
"MedDRA:10056268"	""	"EFO:1001757"	"Adenomyosis"	"EFO"	"EFO"	"1"
"MedDRA:10027107"	""	"EFO:0002939"	"medulloblastoma"	"EFO"	"EFO"	"1"
"MedDRA:10034484"	""	"EFO:0007427"	"pericarditis"	"EFO"	"EFO"	"1"
"MedDRA:10034280"	""	"EFO:1000749"	"pemphigus"	"EFO"	"EFO"	"1"
"MedDRA:10061982"	""	"EFO:0000694"	"severe acute respiratory syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10060025"	""	"EFO:0005114"	"head circumference"	"EFO"	"EFO"	"1"
"MedDRA:10084742"	""	"EFO:1002030"	"chronic rhinosinusitis without nasal polyps"	"EFO"	"EFO"	"1"
"MedDRA:10016946"	""	"EFO:1001890"	"food allergy"	"EFO"	"EFO"	"1"
"MedDRA:10042244"	""	"EFO:0000712"	"stroke"	"EFO"	"EFO"	"1"
"MedDRA:10062110"	""	"EFO:1001161"	"rheumatic heart disease"	"EFO"	"EFO"	"1"
"MedDRA:10048928"	""	"EFO:1001293"	"collagenous colitis"	"EFO"	"EFO"	"1"
"MedDRA:10000871"	""	"EFO:0000221"	"acute monocytic leukemia"	"EFO"	"EFO"	"1"
"MedDRA:10039609"	""	"EFO:1001420"	"Schistosomiasis mansoni"	"EFO"	"EFO"	"1"
"MedDRA:10029359"	""	"EFO:1001816"	"neutropenic enterocolitis"	"EFO"	"EFO"	"1"
"MedDRA:10068044"	""	"EFO:0006790"	"cerebral amyloid angiopathy"	"EFO"	"EFO"	"1"
"MedDRA:10053869"	""	"EFO:1001115"	"POEMS syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10046811"	""	"EFO:0009484"	"uterine polyp"	"EFO"	"EFO"	"1"
"MedDRA:10022116"	""	"EFO:0000546"	"injury"	"EFO"	"EFO"	"1"
"MedDRA:10028847"	""	"EFO:1000738"	"necrobiosis lipoidica"	"EFO"	"EFO"	"1"
"MedDRA:10004676"	""	"EFO:0009534"	"biliary tract disease"	"EFO"	"EFO"	"1"
"MedDRA:10009245"	""	"EFO:0009614"	"clavicle fracture"	"EFO"	"EFO"	"1"
"MedDRA:10034058"	""	"EFO:0004263"	"partial epilepsy"	"EFO"	"EFO"	"1"
"MedDRA:10000909"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10073182"	""	"EFO:0007005"	"free androgen index"	"EFO"	"EFO"	"1"
"MedDRA:10002476"	""	"EFO:0003968"	"angiosarcoma"	"EFO"	"EFO"	"1"
"MedDRA:10024238"	""	"EFO:0007344"	"leptospirosis"	"EFO"	"EFO"	"1"
"MedDRA:10030289"	""	"EFO:0007401"	"oligohydramnios"	"EFO"	"EFO"	"1"
"MedDRA:10073179"	""	"EFO:1001979"	"Adrenocorticotropic hormone deficiency"	"EFO"	"EFO"	"1"
"MedDRA:10003442"	""	"EFO:0007154"	"ascariasis"	"EFO"	"EFO"	"1"
"MedDRA:10061819"	""	"EFO:0004952"	"disease recurrence"	"EFO"	"EFO"	"1"
"MedDRA:10046803"	""	"EFO:0003859"	"uterine neoplasm"	"EFO"	"EFO"	"1"
"MedDRA:10004446"	""	"EFO:0000284"	"benign prostatic hyperplasia"	"EFO"	"EFO"	"1"
"MedDRA:10017184"	""	"EFO:0009622"	"fracture of pelvis"	"EFO"	"EFO"	"1"
"MedDRA:10015108"	""	"EFO:0000769"	"Epstein-Barr virus infection"	"EFO"	"EFO"	"1"
"MedDRA:10002026"	""	"EFO:0000253"	"amyotrophic lateral sclerosis"	"EFO"	"EFO"	"1"
"MedDRA:10003694"	""	"EFO:1000096"	"Atrophy"	"EFO"	"EFO"	"1"
"MedDRA:10041601"	""	"EFO:0007490"	"spinal stenosis"	"EFO"	"EFO"	"1"
"MedDRA:10047628"	""	"EFO:0005878"	"vitamin deficiency"	"EFO"	"EFO"	"1"
"MedDRA:10029885"	""	"EFO:0001073"	"obesity"	"EFO"	"EFO"	"1"
"MedDRA:10033558"	""	"EFO:1000631"	"palsy"	"EFO"	"EFO"	"1"
"MedDRA:10057678"	""	"EFO:0004718"	"vascular dementia"	"EFO"	"EFO"	"1"
"MedDRA:10037317"	""	"EFO:0009624"	"pulmonary alveolitis"	"EFO"	"EFO"	"1"
"MedDRA:10014315"	""	"EFO:0007248"	"egg allergy"	"EFO"	"EFO"	"1"
"MedDRA:10024931"	""	"EFO:1001022"	"low tension glaucoma"	"EFO"	"EFO"	"1"
"MedDRA:10036200"	""	"EFO:0000666"	"portal hypertension"	"EFO"	"EFO"	"1"
"MedDRA:10047396"	""	"EFO:1000775"	"vibratory urticaria"	"EFO"	"EFO"	"1"
"MedDRA:10025496"	""	"EFO:0001068"	"malaria"	"EFO"	"EFO"	"1"
"MedDRA:10072442"	""	"EFO:1001987"	"dropped head syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10001509"	""	"EFO:0000765"	"AIDS"	"EFO"	"EFO"	"1"
"MedDRA:10024702"	""	"EFO:1001513"	"liver neoplasm"	"EFO"	"EFO"	"1"
"MedDRA:10033143"	""	"EFO:0009003"	"ovarian dysfunction"	"EFO"	"EFO"	"1"
"MedDRA:10066435"	""	"EFO:0002612"	"human herpesvirus 8 infection"	"EFO"	"EFO"	"1"
"MedDRA:10065597"	""	"EFO:0009006"	"hyperandrogenism"	"EFO"	"EFO"	"1"
"MedDRA:10064911"	""	"EFO:0001361"	"pulmonary arterial hypertension"	"EFO"	"EFO"	"1"
"MedDRA:10017709"	""	"EFO:0000500"	"ganglioneuroma"	"EFO"	"EFO"	"1"
"MedDRA:10001939"	""	"EFO:1001149"	"renal aminoaciduria"	"EFO"	"EFO"	"1"
"MedDRA:10011089"	""	"EFO:1000882"	"coronary stenosis"	"EFO"	"EFO"	"1"
"MedDRA:10016632"	""	"EFO:0002087"	"fibrosarcoma"	"EFO"	"EFO"	"1"
"MedDRA:10084537"	""	"EFO:0006835"	"pyoderma gangrenosum"	"EFO"	"EFO"	"1"
"MedDRA:10011242"	""	"EFO:0007225"	"cowpox"	"EFO"	"EFO"	"1"
"MedDRA:10002224"	""	"EFO:0002499"	"anaplastic astrocytoma"	"EFO"	"EFO"	"1"
"MedDRA:10024229"	""	"EFO:0001054"	"leprosy"	"EFO"	"EFO"	"1"
"MedDRA:10041569"	""	"EFO:0003902"	"spinal fracture"	"EFO"	"EFO"	"1"
"MedDRA:10000910"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10000614"	""	"EFO:0002496"	"actinic keratosis"	"EFO"	"EFO"	"1"
"MedDRA:10040108"	""	"EFO:1001842"	"Serotonin Syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10006634"	""	"EFO:0009516"	"burn"	"EFO"	"EFO"	"1"
"MedDRA:10000898"	""	"EFO:0008583"	"acute myocardial infarction"	"EFO"	"EFO"	"1"
"MedDRA:10000520"	""	"EFO:1000662"	"acneiform dermatitis"	"EFO"	"EFO"	"1"
"MedDRA:10077384"	""	"EFO:0009538"	"chronic inflammatory demyelinating polyneuropathy"	"EFO"	"EFO"	"1"
"MedDRA:10011670"	""	"EFO:0005046"	"cutaneous Leishmaniasis"	"EFO"	"EFO"	"1"
"MedDRA:10008644"	""	"EFO:1000677"	"cholesteatoma of external ear"	"EFO"	"EFO"	"1"
"MedDRA:10036857"	""	"EFO:0009322"	"proliferative diabetic retinopathy"	"EFO"	"EFO"	"1"
"MedDRA:10020041"	""	"EFO:1000710"	"hidradenitis suppurativa"	"EFO"	"EFO"	"1"
"MedDRA:10034606"	""	"EFO:0003100"	"peripheral neuropathy"	"EFO"	"EFO"	"1"
"MedDRA:10037719"	""	"EFO:0009684"	"quadriplegia"	"EFO"	"EFO"	"1"
"MedDRA:10052013"	""	"EFO:0005649"	"spondylolysis"	"EFO"	"EFO"	"1"
"MedDRA:10021534"	""	"EFO:1000715"	"impetigo herpetiformis"	"EFO"	"EFO"	"1"
"MedDRA:10079614"	""	"EFO:0004247"	"mood disorder"	"EFO"	"EFO"	"1"
"MedDRA:10062276"	""	"EFO:1000682"	"conjunctival pigmentation"	"EFO"	"EFO"	"1"
"MedDRA:10020803"	""	"EFO:1000976"	"hypertensive encephalopathy"	"EFO"	"EFO"	"1"
"MedDRA:10014097"	""	"EFO:0007245"	"echinococcosis"	"EFO"	"EFO"	"1"
"MedDRA:10028713"	""	"EFO:0000614"	"narcolepsy with cataplexy"	"EFO"	"EFO"	"1"
"MedDRA:10034919"	""	"EFO:1001908"	"phobic disorder"	"EFO"	"EFO"	"1"
"MedDRA:10001916"	""	"EFO:0007144"	"amebiasis"	"EFO"	"EFO"	"1"
"MedDRA:10010904"	""	"EFO:0009853"	"convulsion"	"EFO"	"EFO"	"1"
"MedDRA:10001971"	""	"EFO:1001263"	"amniotic fluid embolism"	"EFO"	"EFO"	"1"
"MedDRA:10043207"	""	"EFO:1001209"	"temporal arteritis"	"EFO"	"EFO"	"1"
"MedDRA:10068341"	""	"EFO:0000180"	"HIV-1 infection"	"EFO"	"EFO"	"1"
"MedDRA:10012751"	""	"EFO:0006336"	"diastolic blood pressure"	"EFO"	"EFO"	"1"
"MedDRA:10013854"	""	"EFO:0004607"	"duodenal ulcer"	"EFO"	"EFO"	"1"
"MedDRA:10027282"	""	"EFO:0007364"	"meningoencephalitis"	"EFO"	"EFO"	"1"
"MedDRA:10041699"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10025409"	""	"EFO:0009606"	"macular degeneration"	"EFO"	"EFO"	"1"
"MedDRA:10047780"	""	"EFO:1001239"	"vulvitis"	"EFO"	"EFO"	"1"
"MedDRA:10057854"	""	"EFO:0007200"	"cerebral toxoplasmosis"	"EFO"	"EFO"	"1"
"MedDRA:10042431"	""	"EFO:1001199"	"subvalvular aortic stenosis"	"EFO"	"EFO"	"1"
"MedDRA:10020614"	""	"EFO:1000971"	"hyperemesis gravidarum"	"EFO"	"EFO"	"1"
"MedDRA:10041533"	""	"EFO:0003105"	"spina bifida"	"EFO"	"EFO"	"1"
"MedDRA:10064062"	""	"EFO:0010642"	"Neurodevelopmental disorder"	"EFO"	"EFO"	"1"
"MedDRA:10061529"	""	"EFO:0000662"	"polyp"	"EFO"	"EFO"	"1"
"MedDRA:10067399"	""	"EFO:1000828"	"B- and T-cell mixed leukemia"	"EFO"	"EFO"	"1"
"MedDRA:10063550"	""	"EFO:0007493"	"spondylolisthesis"	"EFO"	"EFO"	"1"
"MedDRA:10003668"	""	"EFO:0005308"	"atrial tachycardia"	"EFO"	"EFO"	"1"
"MedDRA:10066411"	""	"EFO:0007230"	"cyclosporiasis"	"EFO"	"EFO"	"1"
"MedDRA:10015239"	""	"EFO:1000695"	"erythematosquamous dermatosis"	"EFO"	"EFO"	"1"
"MedDRA:10019517"	""	"EFO:0007298"	"hemopericardium"	"EFO"	"EFO"	"1"
"MedDRA:10040493"	""	"EFO:1000785"	"Sezary's disease"	"EFO"	"EFO"	"1"
"MedDRA:10056668"	""	"EFO:0007249"	"emphysematous cholecystitis"	"EFO"	"EFO"	"1"
"MedDRA:10065542"	""	"EFO:1001121"	"prediabetes syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10062762"	""	"EFO:0003912"	"ankle brachial index"	"EFO"	"EFO"	"1"
"MedDRA:10001294"	""	"EFO:1000667"	"adiposis dolorosa"	"EFO"	"EFO"	"1"
"MedDRA:10014141"	""	"EFO:1000689"	"ecthyma"	"EFO"	"EFO"	"1"
"MedDRA:10039140"	""	"EFO:1001162"	"rickettsiosis"	"EFO"	"EFO"	"1"
"MedDRA:10042481"	""	"EFO:1001200"	"sulfhemoglobinemia"	"EFO"	"EFO"	"1"
"MedDRA:10005727"	""	"EFO:0004325"	"blood pressure"	"EFO"	"EFO"	"1"
"MedDRA:10035155"	""	"EFO:1001909"	"Plantar Fasciitis"	"EFO"	"EFO"	"1"
"MedDRA:10045275"	""	"EFO:0006789"	"typhoid fever"	"EFO"	"EFO"	"1"
"MedDRA:10054153"	""	"EFO:0009687"	"somatoform disorder"	"EFO"	"EFO"	"1"
"MedDRA:10072176"	""	"EFO:1001057"	"necrotizing sialometaplasia"	"EFO"	"EFO"	"1"
"MedDRA:10061902"	""	"EFO:0003860"	"pancreatic neoplasm"	"EFO"	"EFO"	"1"
"MedDRA:10001580"	""	"EFO:0004285"	"albuminuria"	"EFO"	"EFO"	"1"
"MedDRA:10066256"	""	"EFO:1002005"	"lumbar disc herniation"	"EFO"	"EFO"	"1"
"MedDRA:10052789"	""	"EFO:0004224"	"Coronary Restenosis"	"EFO"	"EFO"	"1"
"MedDRA:10018304"	""	"EFO:0000516"	"glaucoma"	"EFO"	"EFO"	"1"
"MedDRA:10070883"	""	"EFO:1001261"	"Alien Hand Syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10001709"	""	"EFO:0007141"	"allergic conjunctivitis"	"EFO"	"EFO"	"1"
"MedDRA:10074765"	""	"EFO:1001220"	"trochlear nerve disease"	"EFO"	"EFO"	"1"
"MedDRA:10000350"	""	"EFO:1000660"	"acanthosis nigricans"	"EFO"	"EFO"	"1"
"MedDRA:10079410"	""	"EFO:0004347"	"addictive behaviour"	"EFO"	"EFO"	"1"
"MedDRA:10020916"	""	"EFO:1000978"	"hypervitaminosis A"	"EFO"	"EFO"	"1"
"MedDRA:10064886"	""	"EFO:1000314"	"Kidney Medullary Carcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10002518"	""	"EFO:1001876"	"animal phobia"	"EFO"	"EFO"	"1"
"MedDRA:10040984"	""	"EFO:0008568"	"Sleep Disorder"	"EFO"	"EFO"	"1"
"MedDRA:10047469"	""	"EFO:1001236"	"viral meningitis"	"EFO"	"EFO"	"1"
"MedDRA:10038294"	""	"EFO:0007460"	"reactive arthritis"	"EFO"	"EFO"	"1"
"MedDRA:10071161"	""	"EFO:1000183"	"Colon Dysplasia"	"EFO"	"EFO"	"1"
"MedDRA:10060985"	""	"EFO:1001096"	"periapical granuloma"	"EFO"	"EFO"	"1"
"MedDRA:10008593"	""	"EFO:0005221"	"cholangiocarcinoma"	"EFO"	"EFO"	"1"
"MedDRA:10016448"	""	"EFO:1001791"	"femoral hernia"	"EFO"	"EFO"	"1"
"MedDRA:10033668"	""	"EFO:1001907"	"panic disorder without agoraphobia"	"EFO"	"EFO"	"1"
"MedDRA:10056370"	""	"EFO:0000407"	"dilated cardiomyopathy"	"EFO"	"EFO"	"1"
"MedDRA:10009887"	""	"EFO:0003872"	"colitis"	"EFO"	"EFO"	"1"
"MedDRA:10020708"	""	"EFO:1001173"	"secondary hyperparathyroidism"	"EFO"	"EFO"	"1"
"MedDRA:10078425"	""	"EFO:0000557"	"juvenile dermatomyositis"	"EFO"	"EFO"	"1"
"MedDRA:10037714"	""	"EFO:0009684"	"quadriplegia"	"EFO"	"EFO"	"1"
"MedDRA:10000054"	""	"EFO:0004214"	"Abdominal Aortic Aneurysm"	"EFO"	"EFO"	"1"
"MedDRA:10015549"	""	"EFO:1000931"	"euthyroid sick syndrome"	"EFO"	"EFO"	"1"
"MedDRA:10036800"	""	"EFO:0003783"	"progressive bulbar palsy"	"EFO"	"EFO"	"1"
"MedDRA:10017185"	""	"EFO:0009622"	"fracture of pelvis"	"EFO"	"EFO"	"1"
"MedDRA:10027807"	""	"EFO:0007375"	"molluscum contagiosum"	"EFO"	"EFO"	"1"
"MedDRA:10047924"	""	"EFO:0009715"	"wheezing"	"EFO"	"EFO"	"1"
"MedDRA:10041703"	""	"EFO:1001255"	"spontaneous abortion"	"EFO"	"EFO"	"1"
"MedDRA:10080342"	""	"EFO:0003100"	"peripheral neuropathy"	"EFO"	"EFO"	"1"
"MedDRA:10011671"	""	"EFO:0005046"	"cutaneous Leishmaniasis"	"EFO"	"EFO"	"1"
"MedDRA:10023676"	""	"EFO:1000036"	"lactic acidosis"	"EFO"	"EFO"	"1"
"MedDRA:10063094"	""	"EFO:0006857"	"cerebral malaria"	"EFO"	"EFO"	"1"
"MedDRA:10014962"	""	"EFO:0007257"	"eosinophilic pneumonia"	"EFO"	"EFO"	"1"
"MedDRA:10014060"	""	"EFO:0007242"	"Eastern equine encephalitis"	"EFO"	"EFO"	"1"
"MedDRA:10027190"	""	"EFO:1000039"	"meningeal tuberculosis"	"EFO"	"EFO"	"1"
"MedDRA:10081076"	""	"EFO:1001118"	"posterior cerebral artery infarction"	"EFO"	"EFO"	"1"
"MedDRA:10040070"	""	"EFO:0006834"	"septic shock"	"EFO"	"EFO"	"1"
"MedDRA:10042742"	""	"EFO:1001205"	"sympathetic ophthalmia"	"EFO"	"EFO"	"1"
"MedDRA:10021935"	""	"EFO:0000545"	"infertility"	"EFO"	"EFO"	"1"
"MedDRA:10004134"	""	"EFO:0000280"	"Barrett's esophagus"	"EFO"	"EFO"	"1"
"MedDRA:10031050"	""	"EFO:1001819"	"orbital myositis"	"EFO"	"EFO"	"1"
"MedDRA:10013857"	""	"EFO:0004607"	"duodenal ulcer"	"EFO"	"EFO"	"1"
"MedDRA:10048259"	""	"EFO:1000003"	"Zinc deficiency"	"EFO"	"EFO"	"1"
"MedDRA:10075980"	""	"EFO:1001511"	"monogenic diabetes"	"EFO"	"EFO"	"1"
"MedDRA:10021013"	""	"EFO:1000712"	"hypohidrosis"	"EFO"	"EFO"	"1"
"MedDRA:10080059"	""	"EFO:0007236"	"diffuse idiopathic skeletal hyperostosis"	"EFO"	"EFO"	"1"
"MedDRA:10014967"	""	"EFO:1000028"	"ependymoma"	"EFO"	"EFO"	"1"
"MedDRA:10022727"	""	"EFO:0009574"	"intoxication"	"EFO"	"EFO"	"1"
"MedDRA:10027055"	""	"EFO:1001036"	"Meckel's diverticulum"	"EFO"	"EFO"	"1"
"MedDRA:10003561"	""	"EFO:0000270"	"asthma"	"EFO"	"EFO"	"1"
"MedDRA:10070738"	""	"EFO:0007340"	"latent syphilis"	"EFO"	"EFO"	"1"
"MedDRA:10007247"	""	"EFO:1000674"	"carbuncle"	"EFO"	"EFO"	"1"
"MedDRA:10021937"	""	"EFO:0000545"	"infertility"	"EFO"	"EFO"	"1"
"MedDRA:10062777"	""	"EFO:1000969"	"hyperamylasemia"	"EFO"	"EFO"	"1"
"MedDRA:10013029"	""	"EFO:0007238"	"diphyllobothriasis"	"EFO"	"EFO"	"1"
"MedDRA:10036982"	""	"EFO:0003830"	"prostatitis"	"EFO"	"EFO"	"1"
"MedDRA:10034064"	""	"EFO:0004263"	"partial epilepsy"	"EFO"	"EFO"	"1"
