"curie_id"	"label"	"mapped_curie"	"mapped_label"	"mapping_source_prefix"	"mapping_target_prefix"	"distance"
"MedDRA:10050839"	""	"Orphanet:112"	"Bartter syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10029460"	""	"Orphanet:86867"	"Nodal marginal zone B-cell lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10075843"	""	"Orphanet:1248"	"Maxillonasal dysplasia"	"EFO"	"Orphanet"	"1"
"MedDRA:10067866"	""	"Orphanet:1949"	"Benign familial neonatal seizures"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067866"	""	"Orphanet:140927"	"Benign familial neonatal-infantile seizures"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048930"	""	"Orphanet:326"	"Congenital factor V deficiency"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10052046"	""	"Orphanet:3388"	"Neural tube defect"	"EFO"	"Orphanet"	"1"
"MedDRA:10073960"	""	"Orphanet:325004"	"CANDLE syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10068335"	""	"Orphanet:97548"	"Ivemark syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10023686"	""	"Orphanet:313"	"Lamellar ichthyosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10061227"	""	"Orphanet:309005"	"Disorder of lipid metabolism"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10028356"	""	"Orphanet:98473"	"Muscular dystrophy"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10053712"	""	"Orphanet:33543"	"Kleine-Levin syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10052369"	""	"Orphanet:83600"	"Encephalitis lethargica"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10043788"	""	"Orphanet:79102"	"Thyrotoxic periodic paralysis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10068348"	""	"Orphanet:2442"	"X-linked lymphoproliferative disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10039497"	""	"Orphanet:213620"	"Sarcoma of the corpus uteri"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10019163"	""	"Orphanet:457"	"Harlequin ichthyosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10064570"	""	"Orphanet:47045"	"Familial cold urticaria"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10020564"	""	"Orphanet:553"	"Cushing syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10083914"	""	"Orphanet:51636"	"WHIM syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10028641"	""	"Orphanet:206634"	"Genetic skeletal muscle disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10028641"	""	"Orphanet:98472"	"Skeletal muscle disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10051066"	""	"Orphanet:44890"	"Gastrointestinal stromal tumor"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10037742"	""	"Orphanet:770"	"Rabies"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10069463"	""	"Orphanet:28378"	"Tyrosinemia type 2"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10040661"	""	"Orphanet:1047"	"Sideroblastic anemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081856"	""	"Orphanet:46348"	"Paroxysmal extreme pain disorder"	"EFO"	"Orphanet"	"1"
"MedDRA:10040984"	""	"Orphanet:68354"	"Rare sleep disorder"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10014967"	""	"Orphanet:251636"	"Ependymoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10037315"	""	"Orphanet:60025"	"Pulmonary alveolar microlithiasis"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10029236"	""	"Orphanet:3148"	"Malignant peripheral nerve sheath tumor"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10014966"	""	"Orphanet:251880"	"Ependymoblastoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10065855"	""	"Orphanet:86879"	"Extranodal nasal NK/T cell lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10068968"	""	"Orphanet:282"	"Frontotemporal dementia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10036047"	""	"Orphanet:731"	"Autosomal recessive polycystic kidney disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10059310"	""	"Orphanet:3129"	"Sarcosinemia"	"EFO"	"Orphanet"	"1"
"MedDRA:10049808"	""	"Orphanet:2655"	"Thanatophoric dysplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10073489"	""	"Orphanet:35981"	"Polymicrogyria"	"EFO"	"Orphanet"	"1"
"MedDRA:10083793"	""	"Orphanet:93571"	"Dense deposit disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10059117"	""	"Orphanet:98895"	"Becker muscular dystrophy"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10019165"	""	"Orphanet:2116"	"Hartnup disease"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10069495"	""	"Orphanet:99147"	"Acquired von Willebrand syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10061981"	""	"Orphanet:57145"	"SUNCT syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10052802"	""	"Orphanet:704"	"Pemphigus vulgaris"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10039234"	""	"Orphanet:3111"	"Rotor syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10045224"	""	"Orphanet:18"	"Distal renal tubular acidosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10053249"	""	"Orphanet:367"	"Glycogen storage disease due to glycogen branching enzyme deficiency"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10079943"	""	"Orphanet:2044"	"Floating-Harbor syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10082786"	""	"Orphanet:98879"	"Hemophilia B"	"EFO"	"Orphanet"	"1"
"MedDRA:10063691"	""	"Orphanet:2710"	"Oculodentodigital dysplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10023885"	""	"Orphanet:2372"	"Laryngocele"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10057072"	""	"Orphanet:251365"	"Sickle cell - hemoglobin C disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10036007"	""	"Orphanet:2911"	"Poland syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10069039"	""	"Orphanet:91500"	"Tubulointerstitial nephritis and uveitis syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10001019"	""	"Orphanet:520"	"Acute promyelocytic leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10069732"	""	"Orphanet:137596"	"Neurotrophic keratopathy"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10019883"	""	"Orphanet:774"	"Hereditary hemorrhagic telangiectasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10050487"	""	"Orphanet:251909"	"Pineoblastoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10038294"	""	"Orphanet:29207"	"Reactive arthritis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10003094"	""	"Orphanet:60014"	"Argyria"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10037546"	""	"Orphanet:79224"	"Disorder of purine or pyrimidine metabolism"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048680"	""	"Orphanet:110"	"Bardet-Biedl syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10061476"	""	"Orphanet:79191"	"Disorder of purine metabolism"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10014587"	""	"Orphanet:83594"	"Eastern equine encephalitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10044688"	""	"Orphanet:870"	"Down syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10038271"	""	"Orphanet:168960"	"Refractory anemia with excess blasts in transformation"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10047822"	""	"Orphanet:90033"	"Autoimmune hemolytic anemia, warm type"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10018620"	""	"Orphanet:375"	"Anti-glomerular basement membrane disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10041552"	""	"Orphanet:90058"	"Spinal cord injury"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10064032"	""	"Orphanet:98977"	"Juvenile glaucoma"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10008777"	""	"Orphanet:2807"	"Papilloma of choroid plexus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10073472"	""	"Orphanet:2177"	"Hydranencephaly"	"EFO"	"Orphanet"	"1"
"MedDRA:10023249"	""	"Orphanet:86834"	"Juvenile myelomonocytic leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10002058"	""	"Orphanet:178330"	"Heinz body anemia"	"EFO"	"Orphanet"	"1"
"MedDRA:10018813"	""	"Orphanet:252054"	"Hemangioblastoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10063956"	""	"Orphanet:77243"	"Lipedema"	"EFO"	"Orphanet"	"1"
"MedDRA:10053885"	""	"Orphanet:90041"	"Gaisböck syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10024797"	""	"Orphanet:2404"	"Loiasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10054329"	""	"Orphanet:101096"	"Aregenerative anemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10015901"	""	"Orphanet:190"	"Coats disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10075892"	""	"Orphanet:137"	"Congenital disorder of glycosylation"	"EFO"	"Orphanet"	"1"
"MedDRA:10056889"	""	"Orphanet:580"	"Mucopolysaccharidosis type 2"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10033367"	""	"Orphanet:180275"	"Paget disease of the nipple"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10042985"	""	"Orphanet:86871"	"T-cell prolymphocytic leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081312"	""	"Orphanet:2203"	"Hyperlysinemia"	"EFO"	"Orphanet"	"1"
"MedDRA:10010626"	""	"Orphanet:1201"	"Atresia of small intestine"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10051526"	""	"Orphanet:64686"	"Tolosa-Hunt syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10020546"	""	"Orphanet:401"	"Hymenolepiasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10000599"	""	"Orphanet:963"	"Acromegaly"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067532"	""	"Orphanet:309324"	"Free sialic acid storage disease, infantile form"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10081507"	""	"Orphanet:59306"	"McLeod neuroacanthocytosis syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10028282"	""	"Orphanet:83315"	"Murine typhus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081685"	""	"Orphanet:485"	"Kniest dysplasia"	"EFO"	"Orphanet"	"1"
"MedDRA:10006007"	""	"Orphanet:223727"	"Bone sarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10083947"	""	"Orphanet:2962"	"De Barsy syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10059387"	""	"Orphanet:3027"	"Caudal regression sequence"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10018336"	""	"Orphanet:360"	"Glioblastoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10045028"	""	"Orphanet:3389"	"Tuberculosis"	"EFO"	"Orphanet"	"1"
"MedDRA:10042598"	""	"Orphanet:3193"	"Supravalvular aortic stenosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10070916"	""	"Orphanet:540"	"Familial hemophagocytic lymphohistiocytosis"	"EFO"	"Orphanet"	"1"
"MedDRA:10029542"	""	"Orphanet:100070"	"Progressive non-fluent aphasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10056450"	""	"Orphanet:98851"	"Mast cell leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10048661"	""	"Orphanet:53719"	"Wyburn-Mason syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10001388"	""	"Orphanet:1501"	"Adrenocortical carcinoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10038304"	""	"Orphanet:728"	"Relapsing polychondritis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10058951"	""	"Orphanet:306682"	"Manganese poisoning"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10043662"	""	"Orphanet:83471"	"Thymic aplasia"	"EFO"	"Orphanet"	"1"
"MedDRA:10078573"	""	"Orphanet:818"	"Smith-Lemli-Opitz syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10019819"	""	"Orphanet:905"	"Wilson disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10078292"	""	"Orphanet:312"	"Epidermolytic ichthyosis"	"EFO"	"Orphanet"	"1"
"MedDRA:10062908"	""	"Orphanet:37748"	"Schnitzler syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10010439"	""	"Orphanet:2140"	"Congenital diaphragmatic hernia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10023505"	""	"Orphanet:319254"	"Kyasanur forest disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10020871"	""	"Orphanet:217569"	"Hypertrophic cardiomyopathy"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067531"	""	"Orphanet:834"	"Free sialic acid storage disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067531"	""	"Orphanet:309334"	"Salla disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10052317"	""	"Orphanet:79078"	"IgG4-related dacryoadenitis and sialadenitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10062923"	""	"Orphanet:231222"	"Beta-thalassemia intermedia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10016664"	""	"Orphanet:249"	"Fibrous dysplasia of bone"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10062901"	""	"Orphanet:500"	"LEOPARD syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10054672"	""	"Orphanet:169139"	"Transient hypogammaglobulinemia of infancy"	"EFO"	"Orphanet"	"1"
"MedDRA:10081680"	""	"Orphanet:819"	"Smith-Magenis syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10010427"	""	"Orphanet:2924"	"Isolated polycystic liver disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10063540"	""	"Orphanet:798"	"Schinzel-Giedion syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10012503"	""	"Orphanet:221"	"Dermatomyositis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10078538"	""	"Orphanet:263534"	"Acral peeling skin syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10010510"	""	"Orphanet:442"	"Congenital hypothyroidism"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10011321"	""	"Orphanet:63260"	"Craniorachischisis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10025141"	""	"Orphanet:90280"	"Chilblain lupus"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10074947"	""	"Orphanet:2315"	"Johanson-Blizzard syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10016080"	""	"Orphanet:98878"	"Hemophilia A"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10083865"	""	"Orphanet:36"	"Acrocallosal syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10082379"	""	"Orphanet:3464"	"Woodhouse-Sakati syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10055079"	""	"Orphanet:90039"	"Hemoglobin D disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10006563"	""	"Orphanet:36237"	"Bullous impetigo"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10038269"	""	"Orphanet:98826"	"Refractory anemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10039054"	""	"Orphanet:3099"	"Rheumatic fever"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10002046"	""	"Orphanet:98375"	"Autoimmune hemolytic anemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10025391"	""	"Orphanet:156207"	"Macroglossia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10030069"	""	"Orphanet:570"	"Moebius syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10036023"	""	"Orphanet:52759"	"Vasculitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067148"	""	"Orphanet:915"	"Aarskog-Scott syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10018767"	""	"Orphanet:2103"	"Guillain-Barré syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10068636"	""	"Orphanet:2220"	"Hypertrichosis cubiti - short stature"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10039211"	""	"Orphanet:101016"	"Romano-Ward syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10038914"	""	"Orphanet:791"	"Retinitis pigmentosa"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10082798"	""	"Orphanet:96346"	"Anorectal malformation"	"EFO"	"Orphanet"	"1"
"MedDRA:10069698"	""	"Orphanet:389"	"Langerhans cell histiocytosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10012979"	""	"Orphanet:567"	"22q11.2 deletion syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10072930"	""	"Orphanet:578"	"Mucolipidosis type IV"	"EFO"	"Orphanet"	"1"
"MedDRA:10021245"	""	"Orphanet:3002"	"Immune thrombocytopenia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10055610"	""	"Orphanet:68364"	"Hemoglobinopathy"	"EFO"	"Orphanet"	"1"
"MedDRA:10083934"	""	"Orphanet:228000"	"Idiopathic CD4 lymphocytopenia"	"EFO"	"Orphanet"	"1"
"MedDRA:10038275"	""	"Orphanet:773"	"Refsum disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067085"	""	"Orphanet:93969"	"Myelomeningocele"	"EFO"	"Orphanet"	"1"
"MedDRA:10024792"	""	"Orphanet:2406"	"Locked-in syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10039712"	""	"Orphanet:90289"	"Localized scleroderma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10024245"	""	"Orphanet:510"	"Lesch-Nyhan syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10066254"	""	"Orphanet:251582"	"Gliomatosis cerebri"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10061091"	""	"Orphanet:309839"	"Disorder of copper metabolism"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10046851"	""	"Orphanet:98715"	"Uveitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10048220"	""	"Orphanet:910"	"Xeroderma pigmentosum"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10068223"	""	"Orphanet:2800"	"Extramammary Paget disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10025233"	""	"Orphanet:79383"	"Lymphedema"	"EFO"	"Orphanet"	"1"
"MedDRA:10028190"	""	"Orphanet:652"	"Multiple endocrine neoplasia type 1"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10064886"	""	"Orphanet:319319"	"Renal medullary carcinoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10015996"	""	"Orphanet:91411"	"Congenital ptosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10044628"	""	"Orphanet:33364"	"Trichothiodystrophy"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10063020"	""	"Orphanet:2901"	"Neuralgic amyotrophy"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10018207"	""	"Orphanet:182127"	"Extragonadal germinoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10036807"	""	"Orphanet:217260"	"Progressive multifocal leukoencephalopathy"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10070904"	""	"Orphanet:158038"	"Primary hemophagocytic lymphohistiocytosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10070904"	""	"Orphanet:540"	"Familial hemophagocytic lymphohistiocytosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10083932"	""	"Orphanet:174590"	"Congenital hypogonadotropic hypogonadism"	"EFO"	"Orphanet"	"1"
"MedDRA:10050053"	""	"Orphanet:98723"	"Hypoplastic right heart syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081834"	""	"Orphanet:1293"	"Brachyolmia"	"EFO"	"Orphanet"	"1"
"MedDRA:10062606"	""	"Orphanet:180122"	"Septate uterus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10010494"	""	"Orphanet:60041"	"Congenital heart block"	"EFO"	"Orphanet"	"1"
"MedDRA:10051260"	""	"Orphanet:43"	"X-linked adrenoleukodystrophy"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10020967"	""	"Orphanet:429"	"Hypochondroplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10073655"	""	"Orphanet:2053"	"Freeman-Sheldon syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10066957"	""	"Orphanet:86882"	"Hepatosplenic T-cell lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10015099"	""	"Orphanet:293202"	"Epithelioid sarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081894"	""	"Orphanet:363203"	"Ring chromosome"	"EFO"	"Orphanet"	"1"
"MedDRA:10069596"	""	"Orphanet:175"	"Cartilage-hair hypoplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10059183"	""	"Orphanet:413"	"Hyperlipoproteinemia type 4"	"EFO"	"Orphanet"	"1"
"MedDRA:10019904"	""	"Orphanet:822"	"Hereditary spherocytosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10019689"	""	"Orphanet:101940"	"Rare metabolic liver disease"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10040108"	""	"Orphanet:43116"	"Serotonin syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081789"	""	"Orphanet:140989"	"Primary central nervous system vasculitis"	"EFO"	"Orphanet"	"1"
"MedDRA:10080088"	""	"Orphanet:2309"	"Pachyonychia congenita"	"EFO"	"Orphanet"	"1"
"MedDRA:10000890"	""	"Orphanet:517"	"Acute myelomonocytic leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10079144"	""	"Orphanet:247585"	"Citrullinemia type II"	"EFO"	"Orphanet"	"1"
"MedDRA:10056715"	""	"Orphanet:110"	"Bardet-Biedl syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10029400"	""	"Orphanet:97352"	"Pellagra"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10013618"	""	"Orphanet:231"	"Dracunculiasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10002449"	""	"Orphanet:86886"	"Angioimmunoblastic T-cell lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056420"	""	"Orphanet:247709"	"Multiple endocrine neoplasia type 2B"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10014584"	""	"Orphanet:83483"	"La Crosse encephalitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10044316"	""	"Orphanet:3347"	"Mounier-Kühn syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10072223"	""	"Orphanet:77297"	"Majeed syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10040641"	""	"Orphanet:232"	"Sickle cell anemia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10044269"	""	"Orphanet:3343"	"Toxocariasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10061416"	""	"Orphanet:707"	"Plague"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10053868"	""	"Orphanet:137686"	"Asherman syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10036012"	""	"Orphanet:2912"	"Poliomyelitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10048640"	""	"Orphanet:482"	"Kimura disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10071249"	""	"Orphanet:3312"	"Thalidomide embryopathy"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10046752"	""	"Orphanet:79457"	"Maculopapular cutaneous mastocytosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10039447"	""	"Orphanet:795"	"Rare form of salmonellosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10011386"	""	"Orphanet:205"	"Crigler-Najjar syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10079207"	""	"Orphanet:178509"	"Perry syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10063402"	""	"Orphanet:828"	"Stickler syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10012818"	""	"Orphanet:544"	"Diffuse large B-cell lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10084093"	""	"Orphanet:97229"	"Riboflavin transporter deficiency"	"EFO"	"Orphanet"	"1"
"MedDRA:10059027"	""	"Orphanet:130"	"Brugada syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10051956"	""	"Orphanet:324764"	"Trichorhinophalangeal syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10063344"	""	"Orphanet:727"	"Microscopic polyangiitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10071011"	""	"Orphanet:268744"	"Spina bifida cystica"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067685"	""	"Orphanet:43393"	"Lambert-Eaton myasthenic syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10040868"	""	"Orphanet:183469"	"Genetic hypopigmentation of the skin"	"EFO"	"Orphanet"	"1"
"MedDRA:10040868"	""	"Orphanet:79376"	"Hypopigmentation of the skin"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10002641"	""	"Orphanet:983"	"Testicular regression syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10015280"	""	"Orphanet:79355"	"Erythrokeratoderma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10034872"	""	"Orphanet:716"	"Phenylketonuria"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10015560"	""	"Orphanet:319"	"Skeletal Ewing sarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056289"	""	"Orphanet:1306"	"Buschke-Ollendorff syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10024381"	""	"Orphanet:68356"	"Leukodystrophy"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10008521"	""	"Orphanet:93672"	"Juvenile dermatomyositis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10072106"	""	"Orphanet:36388"	"Paraneoplastic neurologic syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10068240"	""	"Orphanet:93569"	"Polymyalgia rheumatica"	"Orphanet"	"Orphanet"	"1"
